gene,logFC
TRIM16|TRIM16L,-0.5660316693025714
TRIM16L|TRIM16,1.6384799437880526
TRIM17,-0.14847878787043464
TRIM2,-1.1660834941090117
TRIM21,0.38310804496596207
TRIM22,1.451771033348579
TRIM23,-0.3786826408609188
TRIM24,-0.6588810424993252
TRIM25,-0.3480665243775418
TRIM26,-0.14898108034540117
TRIM27,-0.5028372170464132
TRIM28,0.5278658005925131
TRIM29,0.6314616172041185
TRIM3,-0.15844146946165957
TRIM31,0.23717762537942094
TRIM32,0.28563271733373574
TRIM33,0.44137978393192484
TRIM34|TRIM6-TRIM34,0.6908305023528312
TRIM35,-0.40305246690909524
TRIM36,-0.1200354902830339
TRIM37,-0.2302440958359102
TRIM38,1.2883267439693211
TRIM39,-0.16873969380314072
TRIM4,-0.6607196749410555
TRIM41,-0.11229997662151647
TRIM44,-0.13927989727072088
TRIM45,0.206784496198629
TRIM46,-0.19594489682756702
TRIM47,0.45714315778301917
TRIM5,-1.1137620519245084
TRIM50,0.2935464103159324
TRIM50|TRIM74|TRIM73,0.23683440478519055
TRIM52,0.44957653930217634
TRIM52-AS1,0.40279016637343645
TRIM54,-0.31977498572555285
TRIM55,-2.3851875825722284
TRIM56,0.32951628955655565
TRIM59,1.2959834942363744
TRIM6,0.7324759750163694
TRIM61,-0.2512765895312656
TRIM62,-0.19939541743228076
TRIM63,-0.2959689261384261
TRIM65,-0.10870014087086306
TRIM66,-0.20440693039297417
TRIM68,-0.42038953982262844
TRIM69,0.5465363754101152
TRIM7,0.3144646142863632
TRIM74|TRIM73,0.0452006688294009
TRIM8,-0.47219419241174543
TRIM9,0.10336567619827193
TRIML1,0.20808079987656466
TRIO,0.4918526826111823
TRIOBP,0.770970621140696
TRIP10,-0.03813845470613893
TRIP11,0.3259437099055555
TRIP12,0.5218795516264622
TRIP13,1.879735784101978
TRIP4,0.43892509439112964
TRIP6,0.8941772909384784
TRIQK,-1.5124552222479426
TRIT1,0.07168308739814958
TRMO,-0.28295149881686366
TRMT1,-0.3228872299577806
TRMT10A,-1.187903854957959
TRMT10C,-0.13727217531215044
TRMT11,-1.3234014199256563
TRMT12,-0.13464979940257746
TRMT13,-1.1040990042061554
TRMT1L,-0.8325492439300817
TRMT2A,-0.12729853539118308
TRMT2B,-0.2697572733541009
TRMT44,-0.2555337797929272
TRMT5,-0.4749694267645488
TRMT6,-0.21062225340934818
TRMT61A,-0.4180911653462253
TRMT61B,-0.5849192706364263
TRMU,-0.3785407569583498
TRNAU1AP,0.5235559048472742
TRNP1,2.0087919447718936
TRNT1,-0.43426055016421444
TRO,0.5107946823135829
TROAP,1.0324632625165961
TROVE2,0.39060650335436603
TRPA1,-0.15618239333118528
TRPC1,1.0718789620127143
TRPC2,0.176706819516622
TRPC4,0.3781773013769191
TRPC4AP,-0.23505746540874053
TRPM2,0.2212624734032438
TRPM3,-0.2662911616159917
TRPM4,-0.7154338062187057
TRPM5,-0.2076782216625067
TRPM6,-0.49262956097867555
TRPM7,-1.3664765866976174
TRPM8,-3.3294246450467666
TRPS1,1.3249715847259353
TRPT1,-0.4187655260247804
TRPV1,-0.7926505284255031
TRPV1|SHPK,-0.18373678887456424
TRPV2,1.186502863215187
TRPV3,-0.30305994260073776
TRPV4,-0.189921239034055
TRPV5,-0.21005467447754628
TRPV6,0.39359088029550787
TRRAP,0.04093508807511403
TRUB1,-1.1258051542944387
TRUB2,-0.7297637245300237
TRY2P,-0.4275954181516651
TSACC,0.16348384053350404
TSC1,0.4372700215181331
TSC2,-0.020274805239987377
TSC22D1,-0.40186398724831
TSC22D1-AS1,-0.1399888061249704
TSC22D2,-0.6328879189908238
TSC22D3,0.851787867406893
TSC22D4,0.2033356464345196
TSEN15,-0.3063266761732908
TSEN2,-0.5184459325440338
TSEN34,-0.2518583579163868
TSEN54,0.1635342463094352
TSFM,-1.5756624788228242
TSG101,0.1400388947595642
TSGA10,0.039867207337018505
TSHR,0.3826766207145389
TSHZ1,-0.9010082445172088
TSHZ2,-0.5133003667039115
TSHZ3,0.48422235619640136
TSIX,-0.3272407118163973
TSKS,-0.06239898596756801
TSKU,-0.2550619794505688
TSLP,-1.92061637389099
TSN,-0.3747739272216299
TSNARE1,-0.28906521791771017
TSNAX,0.1041665780631455
TSNAX-DISC1|DISC1,0.2983063494714976
TSNAXIP1,-0.18592805201722312
TSPAN1,-0.33898345828623644
TSPAN10,-0.19069541381134983
TSPAN11,0.1339528523536309
TSPAN12,-2.1621854385909542
TSPAN13,0.6972710682087739
TSPAN14,1.5610993703871643
TSPAN15,0.6856355020739222
TSPAN16,-0.3189738879675179
TSPAN17,0.18993981849027167
TSPAN18,0.16532544380029204
TSPAN2,0.9847921166217377
TSPAN3,1.19710366516337
TSPAN31,0.5816417371538803
TSPAN32,0.5870809586755797
TSPAN33,-0.030371433344608192
TSPAN4,1.691999880626258
TSPAN5,0.7758116911862527
TSPAN6,-1.677291114060719
TSPAN7,0.05050478582858077
TSPAN8,2.318442590006996
TSPAN9,-0.6543179870153185
TSPO,1.2111965294212628
TSPO2,-0.2391402583285271
TSPOAP1,0.004324041262872676
TSPOAP1-AS1,1.3667046158311709
TSPY26P,-0.06447344981259327
TSPYL1,-0.4006861053911885
TSPYL2,0.28092419865305746
TSPYL4,0.10876166708085512
TSPYL5,0.7440276114221304
TSR1,0.43941230692750194
TSR2,-0.23898250955006872
TSR3,0.06647132765919309
TSSC1,0.37506266843623653
TSSC4,-0.14333759010038782
TSSK1B,-0.006108185473720842
TSSK3,-0.025587204820168165
TSSK6,-0.2992795336293345
TST,-1.1556246459235406
TSTA3,-0.48213483885934194
TSTD1,0.31765169391350134
TSTD2,-0.4965980693883261
TTBK2,0.07376664412570491
TTC12,0.35692451217413246
TTC13,0.4583429400256452
TTC14,0.7779737769335843
TTC16,-0.02824283488904763
TTC17,0.37243517181311936
TTC19,-0.2147049189886576
TTC21A,-0.12228627580964285
TTC22,0.2615249489248242
TTC23,-0.16093465817958158
TTC23L,-0.06631080318861358
TTC25,-0.05769187441796795
TTC26,0.5755208949542484
TTC27,-0.17523170308942387
TTC28,-0.4086138065728347
TTC28-AS1,-0.2767663603127823
TTC3,0.901105162394051
TTC3|TTC3P1,0.5142935124967322
TTC30A,-0.2773283570342716
TTC30B,0.3637255630187013
TTC31,-0.7152185863906593
TTC32,-0.5449875242368691
TTC33,-1.1825647510663146
TTC36,-3.543472042574372
TTC37,0.4702989542421165
TTC38,-1.7760754890817902
TTC39A,0.30725934772102803
TTC39B,-0.093492998755432
TTC39C,-2.697646193096101
TTC4|MROH7-TTC4,-0.17996097446477619
TTC5,0.07633710524057087
TTC6,-2.4307969644294265
TTC7A,0.40545934336709266
TTC7B,-0.2771122159017793
TTC8,-0.3515113782395716
TTC9,-0.07815146190137555
TTC9B,-0.17950348464679727
TTC9C,0.08579920138012755
TTF1,0.6650192892270554
TTF2,0.8137870804842197
TTI1,-0.37911557249011923
TTK,2.1730926173028933
TTL,1.1043646645586271
TTLL1,1.043553765246789
TTLL10,-0.09287834786845436
TTLL11,-0.6625395973813138
TTLL12,-0.49079861829442706
TTLL13P,-0.1804370420152785
TTLL3|ARPC4-TTLL3,0.9173024584960127
TTLL4,0.37364273486084476
TTLL5,0.26178913430802925
TTLL6,-0.045877855239178464
TTLL7,-0.7511507740857055
TTLL9,-0.35387849072688465
TTN,0.649318924700729
TTN-AS1,-0.19562683488517954
TTPA,-2.276414443170378
TTPAL,-1.0388932776825948
TTR,-3.7824006683430205
TTTY11,0.10127097029868702
TTTY12,0.13340004756221782
TTTY14,0.8576054890934396
TTTY15,0.05450259509403806
TTTY1B|TTTY1,0.1349005166991053
TTTY2B|TTTY2,-0.13063984397106448
TTTY5,-0.061402975905059186
TTTY7|TTTY7B,-0.018616546311182636
TTTY8B|TTTY8,0.044321832376910786
TTYH1,0.5284971470569481
TTYH2,1.3609163695949293
TTYH3,0.14833919313359417
TUB,-0.4862677631547216
TUBA1A,1.6033410901876612
TUBA1A|TUBA1C,0.2473435471700696
TUBA1A|TUBA1C|TUBA1B,0.18081670271355155
TUBA1B,0.47717677219206106
TUBA1B|TUBA1C,0.31593978816643276
TUBA3C|TUBA3D|TUBA3E,-0.23177117191000043
TUBA3FP,0.11214180459754333
TUBA4A,0.058545809982936965
TUBA4B,0.09038732257181453
TUBA8,-0.19515461741980306
TUBB,-0.4116088962068563
TUBB1,-0.22243775269003566
TUBB2A,-2.001602991253442
TUBB2A|TUBB2B,-1.130092855736728
TUBB2B,0.4024973604917548
TUBB3,-0.7954845326085982
TUBB4A,0.06926794933147715
TUBB4A|TUBB4B|TUBB2A|TUBB3|TUBB2B|TUBB6,-0.9219191952347118
TUBB4B,-0.6625856993758773
TUBB6,1.2753946026357201
TUBB8,-0.11991714548481928
TUBBP5|TUBB8,-0.4650961960386028
TUBD1,0.16631046438637517
TUBE1,-1.8064908338956547
TUBG1,-0.01081126554792566
TUBG2,-0.026616142612913073
TUBGCP2,-0.2941128900318149
TUBGCP3,-0.3504729578718739
TUBGCP4,-0.35039904961417623
TUBGCP5,-0.3797330112995839
TUBGCP6,0.06868590283405403
TUFM,0.030276822301217896
TUFT1,-0.6296639363124787
TUG1,0.915470091979667
TULP1,-0.2142217827361907
TULP3,0.31349506778832936
TULP4,-0.10986311366014485
TUNAR,-0.29586021771281756
TUSC1,-0.6587855272379403
TUSC2,-0.45847150625625444
TUSC3,0.9188000626275439
TUSC5,-0.3233113853960543
TUSC8,-0.07728159997737145
TUT1,-0.37166778389592214
TVP23A,0.03650660106236134
TVP23C,-0.20473564002483263
TVP23C-CDRT4|CDRT4,0.18686993216314876
TVP23C|TVP23B,-1.1744995731856724
TWF1,0.9910361437019344
TWF2,0.14096707438268113
TWIST1,-0.03762028910485169
TWISTNB,-0.48461782721177454
TWNK,-0.46687177745262837
TWSG1,0.24325419436960705
TXK,0.1090472206487383
TXLNA,-0.8995038278743012
TXLNG,-1.4213389961839642
TXLNGY,2.0878913061720796
TXN,0.7258756461114277
TXN2,-0.2004126554369779
TXNDC11,-0.15575390201716247
TXNDC12,0.3512620501262855
TXNDC12|KTI12,-0.06439469223135588
TXNDC15,0.48392470897042783
TXNDC16,0.3027016579886934
TXNDC17,0.4140350417695484
TXNDC5|BLOC1S5-TXNDC5,0.5696680497218394
TXNDC8,0.14962890427109607
TXNDC9,-0.292189250054605
TXNIP,2.612092205245098
TXNL4A,0.4057779855727586
TXNL4B,-0.1959495521847304
TXNRD1,0.5940012940286729
TXNRD2,-1.3129599563998622
TXNRD3|TXNRD3NB,-0.5442914220455244
TYK2,0.25934275087690406
TYMP|SCO2,0.07586639446537691
TYMS,3.1519239294014674
TYMSOS,0.7284659064003611
TYR,-0.159109710090451
TYRO3,0.05299958952130325
TYRO3P|TYRO3,0.08283008453053202
TYROBP,3.198442758981869
TYSND1,-0.23428531179297496
TYW1B|TYW1,-0.5293248795681619
TYW3,0.22423652890287904
TYW5,-0.4782352330530591
U2AF1,0.5138595436133461
U2AF1L4,-0.45536333790543687
U2AF2,-0.3533403173301426
U2SURP,-0.9527746374634855
UACA,0.891384904116331
UAP1,-1.0714693791589898
UAP1L1,0.07778210570278009
UBA1,0.8160012957756758
UBA2,0.10448839331236459
UBA3,0.1861437497739701
UBA5,-0.9327823414952219
UBA52,0.9105663057631606
UBA6,0.7852171211965077
UBA7,0.7418491963619237
UBAC1,-0.1715670638902623
UBAC2,-0.34561001347209225
UBAC2-AS1,-0.02431860349969601
UBALD1,-0.4483400392989037
UBALD2,1.2203595784209915
UBAP1,-0.48224938988478494
UBAP1L,-0.22742969362663754
UBAP2,0.7573242673313284
UBAP2L,0.585238350287092
UBASH3A,1.14412627567795
UBASH3B,1.9612126483412673
UBC,0.4046991345030947
UBD,3.31522124603839
UBE2A,0.5555342486583003
UBE2B,-0.6490109584031172
UBE2C,1.2600220887788627
UBE2D1,0.5704404704685213
UBE2D2,-0.43059289691169167
UBE2D3,-0.516167788925647
UBE2D4,-0.5060362009420553
UBE2E1,0.7629046359905038
UBE2E2,0.23489127313629804
UBE2E3|UBE2E4P,-0.03130667998391173
UBE2F,-0.1802588885126976
UBE2F-SCLY|SCLY,-1.7533595668592834
UBE2F-SCLY|UBE2F,0.11665379205332342
UBE2F|UBE2F-SCLY,-0.03477029807038309
UBE2G1,-0.2737732678738658
UBE2G1|LOC103021295,-0.16255397147123735
UBE2G2,-0.15309706258858025
UBE2H,0.46403685604153194
UBE2I,0.23907988892622134
UBE2J1,1.3487755183788694
UBE2J2,-0.6677753267394392
UBE2K,-0.7549562698251492
UBE2L3,0.44995243270242524
UBE2L6,-0.1372092838831782
UBE2M|UBE2MP1,-0.532028047512131
UBE2N,-0.3907900838737225
UBE2N|UBE2NL,0.3397113520915583
UBE2NL|UBE2N,0.25213923876488925
UBE2O,0.004428110521782297
UBE2Q1,-1.4077447894295048
UBE2Q2,1.3686763728441886
UBE2QL1,-0.8389395737373555
UBE2R2,-0.33458252704508873
UBE2S,1.03378481570854
UBE2T,1.0920431001574973
UBE2V1|TMEM189-UBE2V1,0.40832043828504466
UBE2V2,-0.17841309106377412
UBE2W,-0.49401959183351807
UBE2Z,0.8295725495038219
UBE3A,-0.4651012928807478
UBE3B,1.2352208966720308
UBE3C,-0.7789981445835431
UBE3D,-0.29239660366593767
UBE4A,-0.10664286830924312
UBE4B,-0.2802063419223367
UBFD1,-1.2528147381777714
UBIAD1,-0.575482690086658
UBL3,-0.9711542412803945
UBL4A,-0.09862601153920017
UBL5,0.3527657104317885
UBL7,0.940783873637303
UBL7-AS1,1.0171630089304382
UBLCP1,0.6877119308919712
UBN1,0.5786925239640867
UBN2,1.070745554661546
UBOX5,0.18927570997006446
UBP1,0.3564941379023653
UBQLN1,-0.8571148408811553
UBQLN2,-0.36130726748451614
UBQLN4,0.02083205005821086
UBQLNL,-0.3934036102568883
UBR1,-0.1151198748657966
UBR2,0.3720471176255492
UBR3,-1.5293357779563554
UBR4,-0.12432560748816111
UBR5,0.4177414264210602
UBR7,-0.48225569742964813
UBTD1,-0.1726535090825005
UBTD2,-0.6174112180111646
UBTF,0.4598133734265175
UBXN1,0.9836192675708073
UBXN10,0.7997117670157677
UBXN10-AS1,0.2656721961568317
UBXN11,0.7761437340643184
UBXN2A,0.6514223870598673
UBXN2B,-0.5312856303553214
UBXN4,-0.6199503624167851
UBXN6,-0.15869161925996597
UBXN7,0.8346671596967393
UBXN8,-0.4341353857149411
UCA1,0.817956425188996
UCHL1,0.7658663718915483
UCHL3,-0.29137105512010075
UCHL5,-0.4972255064891555
UCK1,-0.5295493432625088
UCK2,-0.7445162438372916
UCKL1,-0.8608487305602663
UCMA,0.18886688988670264
UCN,-0.408668365181885
UCN2,-0.30052687634303815
UCN3,0.03491781166121515
UCP2,3.8238907586720114
UCP3,0.31733482130702895
UEVLD,-0.34963654963304003
UFC1,0.3949048863939826
UFD1L,0.07472833726644547
UFL1,-0.3903195314096258
UFM1,-0.7285639439270198
UFSP1,-0.2985821477277513
UFSP2,-0.1679209880147313
UGCG,1.1170260914834234
UGDH,-0.9500810618110572
UGGT1,-0.7774646087069826
UGGT2,-0.050619258061137276
UGP2,-1.5900269644422405
UGT1A1|UGT1A4|UGT1A9|UGT1A6|UGT1A3|UGT1A5|UGT1A7|UGT1A8|UGT1A10,-2.8034450918013083
UGT1A5|UGT1A6|UGT1A8|UGT1A9|UGT1A4|UGT1A1|UGT1A3|UGT1A7|UGT1A10,-2.6632709831523287
UGT1A6,-1.005788546278488
UGT1A6|UGT1A8|UGT1A5|UGT1A4|UGT1A7|UGT1A3|UGT1A9|UGT1A10|UGT1A1,-2.6962610067285153
UGT1A7|UGT1A5|UGT1A4|UGT1A1|UGT1A6|UGT1A3|UGT1A9|UGT1A10|UGT1A8,-3.340958464765918
UGT1A8|UGT1A9|UGT1A7|UGT1A10,-0.3560597371928906
UGT1A9|UGT1A3|UGT1A1|UGT1A5|UGT1A4|UGT1A10|UGT1A8|UGT1A7|UGT1A6,-2.5374458319553406
UGT2A3,-0.5734896025350135
UGT2B15,-1.5683896964913617
UGT2B17|UGT2B15,-1.5062936946697252
UGT2B4,-3.481797053786321
UGT2B7|UGT2B28|UGT2B10|UGT2B11,-1.5696123670424884
UGT3A1,-1.9479327666822774
UGT8,-0.08532753764725036
UHMK1,0.5812450447082294
UHRF1,1.8665123041395162
UHRF1BP1,0.5872631314959963
UHRF1BP1L,-0.9389709511134416
UHRF2,0.4692170425766135
ULBP1,-0.3218637629263308
ULBP2,0.341155379129998
ULBP2|RAET1G|RAET1L,-0.09943886422300441
ULK1,-0.7673776836399967
ULK2,0.6307806906003585
ULK3,0.19293417510936647
ULK4,0.6124508386522282
UMAD1,-0.6882682936655393
UMOD,-0.08758005937564697
UMODL1-AS1,-0.12973780231360402
UMPS,-0.7126473423561438
UNC119,-0.003162780271493446
UNC13A,0.14080026606976143
UNC13B,-0.7116866653312327
UNC13C,-0.3841133465694241
UNC13D,0.2104527344291361
UNC45A,0.28486462841515453
UNC50,-0.4190909573247007
UNC5B,1.5235411801422152
UNC5B-AS1,-0.04489783723164235
UNC5C,1.005384556577605
UNC5CL,-2.1765069909222206
UNC79,-0.11586448002179335
UNC93A,-1.1493798079054833
UNC93B1,0.8850002592917373
UNG,-0.7184756596420552
UNK,0.0723897438715266
UNKL,0.4170644387525308
UPB1,-3.681975826752246
UPF1,-0.2914310879346316
UPF2,-0.47279849336034074
UPF3A,-0.6576413985500946
UPF3B,0.17083647188927273
UPK1A,-0.19398180588026553
UPK1B,-0.6885134962293606
UPK3A,0.02149615994940811
UPK3B|DTX2P1-UPK3BP1-PMS2P11,-0.26924265963902283
UPK3BL|POLR2J2|POLR2J4|POLR2J3,-0.006476221333603417
UPP1,0.7414380364646994
UPP2,0.427437787021261
UPRT,-0.320588559303056
UQCC1,-0.7991938997916905
UQCC2,0.7669040603687213
UQCC3,-0.09628278626664448
UQCR10,-0.7864778117622336
UQCR11,-0.34794249634475366
UQCRB,-0.844539577113611
UQCRB|UQCRBP1,0.7255778610106851
UQCRC1,-0.271528177237175
UQCRC2,-0.29285741229114276
UQCRFS1,-0.15859211499181936
UQCRH|UQCRHL,0.7083320313604261
UQCRQ,-0.2779686749313793
URB1,-0.5679954337020197
URB1-AS1,-0.14667337751703272
URB2,-0.23383611180336902
URGCP,0.12704440352755841
URI1,-0.44268689978240916
URM1,0.48817813004533844
UROC1,-0.3489734573211909
UROD,0.46341733627505827
UROS,0.35019848984380353
USB1,-0.31169316064334557
USE1,-0.6340886051630421
USF1,-0.1318721675720261
USF2,0.4141800085409215
USF3,-1.6959481986390292
USH1C,0.8375252040945752
USHBP1,0.01891029973188266
USMG5,0.07094223310274211
USO1,-0.6425806307749785
USP1,0.5742015933060616
USP10,0.8521853063068483
USP11,0.6855853952909693
USP12,-0.6805774992339179
USP13,-0.14358591706662274
USP14,0.24538699647898554
USP15,0.7969094309251963
USP16,0.23313613898071003
USP19,-0.24110487768689212
USP2,-1.0285292272339255
USP20,0.02124745193340953
USP21,-0.19419288700636952
USP22,0.3223750052296231
USP24,-0.6036063995381513
USP25,-0.7842141013441897
USP27X,0.13223565460192718
USP27X-AS1,-0.18736176871823532
USP28,-0.4279278412592521
USP29,-0.1517595462510859
USP3,0.7512055957143388
USP30,-1.1809018564918612
USP30-AS1,-0.13093580094104781
USP31,-1.1127359175869649
USP32,-0.5333159801735562
USP33,0.8437675069769495
USP34,0.7297583859142316
USP35,-0.10762926121905854
USP36,0.8899525272120633
USP37,-0.4891952377096885
USP38,-0.956331554972273
USP39,-0.4832292641220699
USP4,1.2039627344183275
USP40,0.19994248558880226
USP42,0.43081081556333606
USP43,-0.6721483250793854
USP45,-0.4557753808613384
USP46,0.3989625932207202
USP46-AS1,-0.01848152459843811
USP47,0.8665962104080868
USP48,0.7589843115624811
USP49,0.3608683127374692
USP5,-0.18703625003181024
USP51,0.6025947204746315
USP53,-0.42573784570647416
USP54,0.039749611539332985
USP6|TBC1D3L|TBC1D3H|TBC1D3B|TBC1D3P2|TBC1D3F|TBC1D3K|TBC1D3C|TBC1D3,0.4153053484929727
USP6|USP32P1|USP32|USP32P2,-0.6230656031360303
USP6|USP32P2|USP32P1|USP32,-0.3353371394787831
USP6NL,-1.0483943274250314
USP7,0.1061554704781969
USP8,-0.14235313322430415
USP9X,-0.2334920069792522
USP9Y,1.456960564474626
USPL1,-0.2544868532118481
UST,-0.1492075541787399
UTF1,-0.32217837062229343
UTP11,0.13208488974326954
UTP14A,0.44501460112708646
UTP14C,-0.8049491511764546
UTP14C|UTP14A,0.2667976649861451
UTP15,-0.23009770920712033
UTP18,0.5150040807563581
UTP20,0.2728376536497324
UTP23,0.41033607303441744
UTP3,0.5304454775124715
UTP4,0.17835446700657026
UTP6,-0.05211188443542804
UTRN,0.5389371371660722
UTS2R,0.08823646849727391
UTY,0.06407449286795977
UVRAG,-0.38112823035232457
UVSSA,0.20069531425022605
UXS1,0.76660690614382
UXT,0.47404619539173204
VAC14,-0.1159282814930916
VAC14-AS1,-0.1329760340801368
VAMP1,1.6381726868425373
VAMP2,-0.2780207703129256
VAMP3,0.9899542466574724
VAMP4,-1.0334713583337432
VAMP5,1.5104341321522097
VAMP7,-0.43927033552809935
VAMP8,0.7459218353921004
VANGL1,0.3955635901176922
VANGL2,0.6967432164529083
VAPA,0.488935796021953
VAPB,-0.6219641095565195
VARS,-0.39033791746535557
VARS2,0.39152574977049787
VASH1,1.3700425810767376
VASH2,0.8804313877281699
VASN,-0.7721208935161019
VASP,1.5105290708122543
VAT1,0.8646896798965147
VAT1L,-0.7925927204699261
VAV1,1.9593296951744106
VAV2,-0.6600808531036383
VAV3,1.1287329552592034
VAX2,0.032932474720064685
VBP1,-0.18089900170425294
VCAM1,2.1391852031079592
VCAN,3.2871866413518487
VCL,0.886819154034278
VCP,0.39794549874901153
VCPIP1,0.14838780913104344
VCPKMT,-0.19469628808196196
VCX2|VCX3B|VCX|VCX3A,-0.462366139038691
VCX3B|VCX2|VCX3A|VCX,-0.1681923835180817
VCY1B|VCY,-0.4705663246841526
VDAC1,-0.29565480056645416
VDAC2,0.5971111562442944
VDAC3,0.484336487063579
VDR,1.6776170825983094
VEGFA,-1.8992650083760647
VEGFB,0.1241136526989737
VEGFC,0.26352753968902026
VENTX,-0.07017214604659838
VEPH1,0.39111873812004977
VEZF1,0.41314673974239247
VEZT,-0.7344337828691395
VGF,-0.08583727419883191
VGLL1,-0.04583361799957745
VGLL3,1.69592580243404
VGLL4,0.9198771910092174
VHL,0.1702147140202343
VIL1,-1.2467153374275877
VILL,0.9820282685813723
VIM,2.574605981706706
VIPAS39,-0.3471140210911864
VIPR1,0.3585476747236873
VIPR2,-0.5767232260157383
VIT,-0.14509709363607692
VKORC1,-1.0794089082579328
VKORC1L1,-1.0157039393153802
VLDLR,-0.1664590282218663
VLDLR-AS1,0.06789444398424047
VMA21,0.17952082025575924
VMO1,3.6593804177188285
VMP1,0.34206219213285893
VN1R2,-0.2110013736680816
VNN1,-1.5506883479261875
VNN2,1.0377858998674592
VNN3,-3.110120085222974
VOPP1,2.049737481632908
VPREB3,-0.2772680403476056
VPS11,0.5146775241580072
VPS13A,-0.8711756469699946
VPS13A-AS1,-0.24062300017652913
VPS13B,0.7756338477957415
VPS13C,2.079312761080581
VPS13D,-0.8244846275435758
VPS16,0.1452762035580674
VPS18,0.0788602177290247
VPS25,-0.06416616033547033
VPS26A,0.26015928618606116
VPS26B,-0.5742582285667387
VPS28,0.15763604538518153
VPS29,0.18579084127233872
VPS33A,-0.19558921226116327
VPS33B,0.5058617514399808
VPS35,0.8965758343321076
VPS36,0.22959836694639077
VPS37A,-0.8516124194624793
VPS37B,1.2866880418046467
VPS37C,0.6462491754132752
VPS37D,-0.31636052198623915
VPS39,0.18444014714295073
VPS41,0.41301669080880016
VPS45,0.5171698887963382
VPS4A,0.3174877553572606
VPS4B,0.1634831121978606
VPS50,-0.023482749027111807
VPS51,0.044275839012707645
VPS52,0.17900857454848948
VPS53,0.7568452000303522
VPS54,-0.02481705922804726
VPS72,0.15224609940410846
VPS8,0.8402526025710001
VPS9D1,-0.37582031745213795
VPS9D1-AS1,-0.24349303381389256
VRK1,1.290875497437509
VRK2,0.4040157274077694
VRK3,-0.1945940429717679
VRTN,-0.4435744636690362
VSIG10,0.6913568765263813
VSIG10L,0.8237896745377699
VSIG2,0.3536294562334165
VSIG4,3.956578211862777
VSIR,1.7635198250348885
VSNL1,-0.9548389401711673
VSTM1,0.18734033700738323
VSTM2L,0.11360255360403336
VSTM4,-0.8434507196393635
VSX1,-0.14908242963816834
VTA1,-0.725218866640353
VTCN1,3.02997572179019
VTI1A,0.9020354589887223
VTI1B,0.10757449014128284
VTN,-2.761015760033274
VWA1,-1.4713800522912917
VWA3A,-0.14373941976165633
VWA3B,-0.10858861691014361
VWA5A,0.8925692168618496
VWA5B1,-0.5009369283390208
VWA5B2,-0.4377719678776798
VWA7,-0.13498992694279796
VWA8,-1.1111723579808852
VWCE,-0.33380687649791485
VWF,1.1869977743219406
WAC,1.16733431770271
WAC-AS1,0.9699211129797974
WAPL,-0.6443372913680915
WARS,1.3957404338755033
WARS2,0.881281781806448
WAS,0.7148790033006207
WASF1,-0.8237750566283696
WASF2,1.0499930809375437
WASF3,-1.9064690106407605
WASH2P|WASH3P|WASHC1|WASH7P,0.3655729897973788
WASH2P|WASH7P|WASH3P|WASHC1,0.012669092036764553
WASH2P|WASH7P|WASHC1|WASH3P,0.4623706554046254
WASH3P|WASHC1|WASH2P|WASH7P,0.5227398876640851
WASH5P,0.0212216017693084
WASHC2A|WASHC2C,1.171830747215258
WASHC2C|WASHC2A,1.1324865298076316
WASHC3,0.552510709045794
WASHC4,0.6935681040883617
WASHC5,0.3092041514174579
WASL,0.7279843980057414
WBP11P1|WBP11,-0.5514325828922996
WBP1L,0.3794626141614431
WBP2,-0.8534716069613689
WBP4,-0.6354906528788372
WBSCR17,0.4224094656886223
WBSCR22,-0.341541691763957
WBSCR27,0.20256953045749324
WDCP,-0.2606234514901421
WDFY1,0.5001514769287331
WDFY2,0.11125183701369828
WDFY3,-0.43983741853419234
WDFY3-AS2,0.188778845225788
WDFY4,0.627241840236601
WDHD1,0.6695531084343651
WDPCP,0.4596833204103279
WDR1,0.8359110372025779
WDR11,0.3431961099338811
WDR11-AS1,-0.16358288480896682
WDR12,0.09005498088826978
WDR13,0.7426268241439334
WDR18,-0.261302013077278
WDR19,-1.1444809510012253
WDR20,-0.9133880739936117
WDR24,-0.027592382892605048
WDR25,-0.4906704382325121
WDR26,0.4254123046136157
WDR27,-0.5039082287005415
WDR3,-0.6894483886222491
WDR31,-0.36528180939887545
WDR33,-0.651185203825468
WDR34,-0.36206761871121473
WDR35,-0.37065894539984456
WDR36,-0.5132579250024413
WDR37,0.0030376047107290535
WDR38,0.13749249688370044
WDR4,0.1608771522559227
WDR41,1.0160386893061395
WDR43,0.19079525289445162
WDR44,-0.3100532720075598
WDR45,-0.1880172650689583
WDR45B,-0.21702449666681659
WDR46,-0.5615164257044488
WDR47,0.36327427776974247
WDR48,0.42568083220520664
WDR5,-0.499471078378806
WDR5|LOC401127,-0.13678150594401983
WDR53,-0.3095904005200374
WDR54,1.7484588515716344
WDR59,-0.7668099492574433
WDR5B,-0.11008690013998217
WDR6,-0.21780244310618116
WDR60,-0.31355870966107635
WDR61,0.30987255453213863
WDR62,0.1417126301818402
WDR64,-0.15293604837461097
WDR66,0.16052897236079972
WDR7,0.03388477097946336
WDR70,0.21883843542654294
WDR72,-2.606739040215617
WDR73,-0.29703693417380833
WDR74,-0.3891488561929898
WDR75,0.2526719523144837
WDR76,0.1225333026277769
WDR77,-0.34405102466013654
WDR78,-0.12479845119341075
WDR81,-0.08657512134041544
